age,annual_income,employment_years,total_debt,debt_to_income,num_credit_lines,late_payments_2yr,credit_utilization,credit_history_length,recent_inquiries,loan_amount,home_ownership,savings_balance,creditworthy
28,58072.4,10.4,36934.05,0.636,7,2,0.439,4.3,0,14613.66,1,875.76,0
27,41478.55,0.7,15181.15,0.366,3,0,0.311,11.9,1,7394.56,2,2603.78,1
57,25026.12,0.9,8358.72,0.334,6,0,0.049,10.1,1,10436.51,1,7570.35,1
55,54491.51,2.2,28499.06,0.523,3,3,0.298,15.1,0,5247.86,2,1280.3,1
23,51305.36,1.7,15083.78,0.294,7,5,0.451,6.6,1,38474.31,0,39306.94,0
25,120966.31,4.8,49354.25,0.408,3,2,0.236,16.9,0,4972.63,0,2832.29,0
40,31885.4,11.7,13296.21,0.417,5,2,0.401,4.7,1,9153.51,2,1447.38,0
64,154412.72,16.4,31500.19,0.204,13,1,0.237,12.6,1,8470.57,0,638.46,1
43,59243.14,5.3,24171.2,0.408,3,1,0.319,8.9,0,18856.22,0,1596.91,1
63,59214.08,9.1,40147.15,0.678,8,0,0.102,13.6,1,10319.88,0,16829.25,1
60,36441.52,3.7,18949.59,0.52,5,1,0.569,4.4,1,3842.99,2,23594.35,1
29,57374.38,1.2,12851.86,0.224,3,1,0.528,12.5,1,6727.67,0,6229.35,0
43,62101.5,3.7,43533.15,0.701,7,1,0.313,10.4,0,2704.53,2,3189.12,1
30,78328.25,4.0,35482.7,0.453,4,0,0.553,3.8,0,10339.08,1,532.51,1
57,30056.64,6.8,12443.45,0.414,5,1,0.353,19.4,3,28814.0,1,136.21,1
35,99051.03,1.2,33182.1,0.335,7,2,0.35,7.5,0,8781.88,0,3738.59,1
42,58730.11,2.3,26546.01,0.452,6,1,0.388,12.3,2,12136.94,1,1848.8,1
50,66443.98,2.3,24384.94,0.367,4,1,0.439,11.2,1,19174.09,1,1545.55,0
64,43893.82,16.0,15494.52,0.353,3,2,0.124,2.0,1,6539.13,1,4801.39,1
57,30820.3,2.9,10170.7,0.33,6,1,0.22,13.0,3,19145.9,1,598.66,0
60,50836.12,7.0,25214.72,0.496,4,0,0.271,2.2,3,31176.9,2,17219.94,1
29,53833.31,6.9,25786.16,0.479,2,1,0.312,6.0,1,3412.59,0,27863.92,0
61,24521.02,1.5,8042.89,0.328,2,2,0.125,9.8,2,19578.39,2,6822.23,1
53,72885.33,4.2,8892.01,0.122,5,3,0.16,8.4,1,4066.08,0,2076.34,1
65,80681.32,11.2,28641.87,0.355,1,1,0.458,11.3,0,6217.62,1,1443.33,1
21,34035.78,3.2,8236.66,0.242,5,1,0.209,0.0,3,19513.26,2,2058.92,0
22,29398.75,14.5,8202.25,0.279,4,1,0.24,1.0,1,12007.64,1,4373.94,1
54,42130.17,1.2,13945.09,0.331,1,0,0.451,11.5,2,7515.46,2,10003.79,1
25,49609.99,0.4,9475.51,0.191,4,0,0.576,7.3,1,37805.41,2,5116.86,1
59,42955.26,11.1,4639.17,0.108,1,0,0.057,9.9,0,8120.2,1,13535.83,1
66,47550.19,9.4,18734.77,0.394,2,0,0.185,10.3,1,19107.25,1,5781.76,1
45,54761.29,24.5,19385.5,0.354,4,3,0.253,3.2,0,8239.48,0,10299.75,1
48,24732.3,5.7,8606.84,0.348,3,1,0.416,1.7,0,13025.87,0,2876.55,0
26,26195.74,13.8,11185.58,0.427,5,0,0.164,12.1,1,13295.82,0,750.81,1
68,12567.4,8.8,3154.42,0.251,2,1,0.095,4.7,0,10385.88,1,13961.82,1
46,78532.88,9.3,31413.15,0.4,3,3,0.002,9.3,2,4225.28,1,41032.66,0
31,49395.45,4.2,27216.89,0.551,3,0,0.323,7.7,0,11687.06,1,4248.62,1
57,82778.66,2.4,25826.94,0.312,4,2,0.363,2.6,3,6990.38,2,1549.05,0
58,27753.88,13.6,17623.71,0.635,2,0,0.097,5.8,1,7519.71,2,5261.01,1
39,49622.7,2.8,17715.3,0.357,3,1,0.272,13.4,0,14129.65,0,1952.87,1
28,54579.48,3.9,12116.64,0.222,2,1,0.192,9.3,3,13557.64,2,3096.86,1
40,37016.12,3.0,17656.69,0.477,4,2,0.386,6.7,0,6288.67,1,3299.68,0
18,22545.39,4.2,7507.61,0.333,2,2,0.516,10.4,1,11276.86,2,1201.45,0
63,117352.28,3.2,59614.96,0.508,4,2,0.243,15.2,1,10018.7,2,1258.25,1
54,98680.4,0.2,40656.32,0.412,9,1,0.401,8.3,1,5901.23,1,2735.13,1
38,40499.05,10.7,12190.21,0.301,9,1,0.504,19.0,1,6123.46,1,2350.72,1
43,63266.66,2.9,36568.13,0.578,1,1,0.49,10.0,4,6182.34,2,5907.67,0
63,38468.87,4.4,10578.94,0.275,1,1,0.337,6.9,0,9832.02,0,4124.73,1
53,29801.03,0.7,745.03,0.025,1,0,0.339,10.2,2,8246.04,1,6169.73,1
40,122226.45,0.0,58913.15,0.482,5,1,0.493,19.7,2,11221.44,0,2516.73,1
18,21425.04,1.4,8612.87,0.402,6,1,0.173,15.3,1,5838.39,0,1132.15,0
68,42499.52,6.1,23077.24,0.543,5,0,0.095,1.3,1,8920.64,1,852.41,0
57,51131.8,0.5,11146.73,0.218,2,0,0.216,0.9,0,9333.69,1,9772.43,1
32,111928.81,12.0,35033.72,0.313,5,0,0.393,7.0,0,12037.53,0,1664.79,1
38,76748.9,1.2,22717.67,0.296,4,4,0.533,19.4,0,23905.67,0,1395.78,1
64,21244.96,1.1,10410.03,0.49,5,1,0.157,9.2,1,18855.82,0,13837.05,0
26,48953.44,1.0,21931.14,0.448,2,1,0.406,4.8,1,9464.78,0,1859.09,1
26,49539.72,0.1,18924.17,0.382,2,0,0.428,18.5,0,3801.41,2,217.95,1
27,43731.8,7.4,16749.28,0.383,1,1,0.228,13.4,0,7275.03,2,3883.77,1
69,66829.81,10.4,11828.88,0.177,7,1,0.072,6.7,0,17198.67,2,1542.27,1
43,24232.42,4.8,11268.08,0.465,3,0,0.172,5.3,0,9574.68,0,1252.39,0
58,39961.91,1.0,18702.17,0.468,1,0,0.086,13.3,0,4653.71,2,2522.67,1
52,62280.86,1.7,43222.92,0.694,6,2,0.173,3.4,0,8748.76,1,255.4,0
69,68857.05,3.2,28988.82,0.421,4,1,0.098,5.7,1,7461.68,2,320.2,1
42,52823.41,15.4,23506.42,0.445,6,1,0.272,8.9,0,21088.54,1,1716.1,1
43,42438.19,1.4,17908.92,0.422,1,1,0.245,5.8,0,6978.11,1,5844.86,1
28,46167.41,6.6,11311.02,0.245,5,2,0.538,3.7,0,12689.67,1,2173.9,1
55,70983.56,2.9,38118.17,0.537,4,2,0.316,10.0,0,14957.4,1,2063.46,0
19,49858.81,1.8,17051.71,0.342,2,2,0.174,9.0,1,4707.14,0,2974.55,0
24,29116.96,3.0,9346.54,0.321,3,0,0.266,9.4,0,6330.92,0,8674.21,1
35,26456.34,0.4,8730.59,0.33,5,0,0.21,0.0,0,7660.5,1,3124.26,1
44,23276.08,8.0,7913.87,0.34,3,2,0.117,13.7,1,10749.84,2,2804.67,0
51,101497.6,1.4,28114.84,0.277,4,0,0.339,0.0,1,6926.32,1,1529.05,1
44,73403.8,6.5,28040.25,0.382,3,0,0.198,9.6,2,4335.67,2,1868.15,1
34,46479.01,0.4,15616.95,0.336,10,0,0.172,19.5,0,5408.2,1,3695.84,1
60,39069.75,15.5,12619.53,0.323,2,1,0.015,12.6,2,17397.01,1,14448.0,1
61,36791.97,1.1,15563.0,0.423,2,4,0.136,6.6,1,34312.3,2,3964.79,0
68,84678.63,10.7,30568.99,0.361,6,1,0.59,5.5,1,11887.34,2,1122.13,1
41,127034.85,8.3,33918.3,0.267,3,0,0.108,7.5,0,18905.89,1,2078.27,1
42,36217.71,17.2,8511.16,0.235,3,0,0.29,13.9,1,12238.87,0,11263.65,1
24,86613.22,3.2,31613.83,0.365,6,0,0.68,11.1,1,15048.65,0,3273.7,1
69,49712.24,6.5,11831.51,0.238,0,1,0.343,8.2,2,15435.44,1,566.87,1
23,44081.06,2.3,10006.4,0.227,5,0,0.263,13.2,1,14863.69,0,5016.95,1
41,103995.94,1.0,23815.07,0.229,1,3,0.421,1.6,3,12249.67,2,1376.73,1
50,48772.27,2.9,18923.64,0.388,9,1,0.022,5.1,2,10780.58,1,750.8,1
66,56850.61,0.9,30073.97,0.529,3,2,0.159,5.6,0,7758.62,0,3299.67,0
46,55499.93,20.1,22310.97,0.402,6,1,0.114,13.6,1,13566.04,0,1086.22,1
60,21746.33,0.5,10503.48,0.483,0,2,0.529,9.4,1,11923.08,0,7904.08,0
39,56624.98,4.4,19252.49,0.34,3,3,0.011,20.4,0,5742.48,0,3321.12,0
43,36999.29,4.9,13726.74,0.371,5,4,0.18,12.2,0,20194.56,1,14953.3,0
45,24086.9,3.9,14403.97,0.598,3,2,0.22,4.6,1,17942.99,0,4521.23,1
67,37851.71,5.4,17941.71,0.474,5,1,0.199,12.9,0,11114.13,0,1641.27,1
38,37695.86,0.6,18508.67,0.491,5,1,0.523,4.6,0,20064.44,1,1615.99,0
66,82038.28,4.0,25431.87,0.31,6,2,0.199,5.9,0,15312.99,0,1932.04,1
24,28799.27,1.7,10050.95,0.349,6,2,0.392,7.6,0,7600.15,2,5390.2,0
34,33026.85,14.1,13574.04,0.411,5,2,0.56,9.7,0,3330.64,0,528.47,1
37,55143.5,7.2,14282.17,0.259,2,3,0.277,9.1,0,3263.69,1,4137.38,0
58,25263.18,18.0,0.0,0.0,4,2,0.309,9.1,1,21107.85,2,988.97,1
66,35259.72,0.2,14421.23,0.409,2,0,0.33,3.1,2,9730.62,0,43832.07,1
37,21327.69,1.7,10535.88,0.494,5,1,0.173,8.0,0,7924.98,0,5785.78,0
39,77653.02,1.1,27799.78,0.358,3,2,0.106,9.6,2,6662.63,0,6510.67,1
45,42163.85,0.1,11004.76,0.261,3,1,0.422,12.3,1,10282.31,0,3253.78,1
57,48632.2,1.4,14589.66,0.3,3,3,0.336,5.7,3,17133.78,1,439.61,0
66,77497.83,5.7,3564.9,0.046,7,1,0.222,0.0,1,6079.07,1,3048.19,1
24,34161.88,1.3,10248.56,0.3,7,0,0.148,13.6,3,10475.47,0,4764.8,1
18,41940.47,3.6,7675.11,0.183,4,2,0.497,10.8,2,48768.2,1,1502.88,0
49,28906.91,10.9,7082.19,0.245,1,1,0.028,1.3,0,29407.13,1,2718.24,1
30,28875.48,5.9,5053.21,0.175,5,0,0.147,0.6,0,2593.82,0,6358.13,0
47,30937.01,2.5,4888.05,0.158,6,0,0.359,11.3,1,3331.53,0,3407.87,0
40,38321.06,2.3,7625.89,0.199,2,1,0.334,6.5,1,29247.73,0,4131.0,1
68,40441.11,3.0,17996.29,0.445,3,5,0.184,0.9,0,16942.35,1,5597.56,0
36,56631.24,1.0,15516.96,0.274,4,1,0.027,2.7,2,10207.28,0,13124.27,1
49,31394.61,5.0,5776.61,0.184,0,0,0.117,7.3,0,13589.87,0,1096.41,1
47,57515.88,2.3,26629.85,0.463,2,2,0.506,4.2,0,8185.87,0,30561.05,1
46,62473.68,9.6,23052.79,0.369,4,1,0.226,5.5,0,6637.6,0,30476.26,1
66,38796.64,7.1,0.0,0.0,5,4,0.363,8.4,0,15340.04,0,1534.12,1
62,32782.09,4.7,16358.26,0.499,2,0,0.063,13.2,1,9337.99,0,6679.16,1
46,51151.11,2.3,18465.55,0.361,2,1,0.309,10.9,0,16625.94,2,26534.01,1
47,44291.2,1.2,20639.7,0.466,3,1,0.149,9.1,1,7120.89,0,16792.75,0
33,54730.47,7.5,17294.83,0.316,2,3,0.047,15.1,0,15179.71,1,379.51,1
57,107466.37,3.3,63512.62,0.591,4,0,0.136,3.3,1,11934.6,2,2479.34,1
36,50732.32,1.3,14864.57,0.293,3,2,0.428,7.7,0,4443.62,0,1629.84,1
35,35610.1,1.1,0.0,0.0,2,2,0.31,5.0,2,23970.56,1,8327.16,1
18,31399.75,0.9,6813.75,0.217,4,0,0.502,7.3,4,4252.73,2,9272.77,0
31,32013.06,7.5,13605.55,0.425,3,0,0.358,7.8,4,21995.33,0,721.98,0
68,23590.91,1.3,8823.0,0.374,3,0,0.349,4.8,1,13003.22,2,1275.85,0
64,78148.94,3.7,25945.45,0.332,4,2,0.13,6.1,2,14536.21,1,450.59,1
67,16048.34,3.0,3241.76,0.202,3,0,0.336,11.4,0,7363.09,2,2680.91,1
19,62570.7,4.3,22087.46,0.353,5,1,0.339,7.5,0,7931.87,0,2110.49,1
45,31760.16,10.5,11052.54,0.348,2,2,0.308,0.0,2,9919.98,0,5206.32,0
66,37941.37,10.1,13127.71,0.346,6,2,0.184,11.5,2,4567.23,0,25991.34,1
67,31288.51,3.0,13485.35,0.431,3,1,0.209,10.7,4,13976.51,2,4110.09,0
47,101005.71,0.1,38079.15,0.377,4,0,0.447,1.6,0,7981.94,2,2081.97,1
55,49422.34,2.8,15419.77,0.312,2,2,0.112,15.6,2,2774.08,1,7822.61,0
68,72779.48,4.7,14555.9,0.2,1,3,0.36,6.8,0,30712.24,1,1955.93,1
21,93926.09,4.1,52035.05,0.554,5,3,0.678,13.1,3,11603.61,0,2402.43,0
18,53194.1,5.3,34416.58,0.647,1,0,0.302,8.2,1,12031.94,0,3672.8,1
25,26962.12,0.8,16500.82,0.612,0,0,0.42,5.6,1,6538.02,0,713.97,0
46,43900.4,5.2,19974.68,0.455,3,3,0.344,9.9,1,12081.13,1,2058.85,0
56,33822.31,1.0,3348.41,0.099,4,3,0.066,5.4,1,15389.58,1,1143.39,1
20,38110.61,6.9,3048.85,0.08,6,1,0.353,7.2,0,4136.55,1,7850.66,1
49,46755.54,2.1,12530.48,0.268,4,0,0.193,0.1,1,14216.6,2,866.53,1
27,45840.45,6.2,15677.43,0.342,1,0,0.216,6.5,2,5241.69,0,965.35,1
27,60237.75,0.2,20239.88,0.336,3,1,0.444,1.8,1,4574.05,0,1271.17,0
36,64773.52,2.6,24549.16,0.379,1,3,0.095,8.0,2,5835.43,2,1165.16,0
63,45840.69,6.1,6463.54,0.141,5,0,0.224,10.5,0,34904.16,1,22211.29,1
51,59978.08,1.3,35447.05,0.591,4,2,0.354,8.3,1,15835.64,1,10954.55,1
50,37246.75,7.9,21454.13,0.576,3,1,0.28,12.6,1,9792.8,1,5366.0,1
40,94597.84,5.0,14473.47,0.153,5,2,0.217,17.9,1,27485.25,1,1830.14,1
45,36947.17,4.4,2623.25,0.071,5,1,0.17,7.4,2,5689.88,0,2761.37,1
49,89196.16,2.2,30059.11,0.337,3,0,0.136,8.4,0,5345.32,1,19836.88,1
67,23434.54,3.3,12631.22,0.539,4,2,0.312,4.7,1,5710.92,0,2055.95,0
24,40529.95,4.5,13982.83,0.345,6,3,0.583,0.0,1,30539.69,0,821.34,0
46,41544.11,3.2,16160.66,0.389,3,1,0.258,8.7,0,16666.85,0,7942.74,1
25,56358.93,6.0,16005.94,0.284,2,4,0.331,11.4,1,6066.56,0,2247.36,0
18,75426.08,2.8,28058.5,0.372,1,0,0.059,8.1,0,6535.31,2,2420.8,1
20,26246.88,1.1,12913.46,0.492,7,1,0.004,3.9,1,11729.85,2,2275.88,0
41,28169.88,1.2,11605.99,0.412,6,1,0.114,3.2,0,5013.18,0,2475.72,0
40,24319.8,0.0,10603.43,0.436,3,1,0.373,1.7,2,8894.12,2,5412.02,0
25,94853.81,1.8,9580.23,0.101,1,0,0.148,7.5,2,5453.88,2,2067.81,1
64,56885.88,6.9,38170.43,0.671,5,0,0.153,3.0,1,9495.51,1,4315.88,1
54,28504.42,7.9,2907.45,0.102,5,1,0.129,13.8,0,16144.56,1,10432.64,1
20,39279.29,1.1,14651.18,0.373,3,4,0.41,11.8,0,28162.93,0,17561.16,0
68,88510.87,16.0,28943.05,0.327,5,1,0.325,13.2,0,3869.28,1,1009.17,1
50,42656.73,3.5,14247.35,0.334,7,1,0.402,14.4,0,14185.54,0,10146.86,0
45,41415.31,12.4,19879.35,0.48,4,1,0.661,6.1,0,14863.78,0,11612.3,0
64,33168.36,6.1,8093.08,0.244,4,0,0.274,12.2,0,8612.64,2,13541.97,1
25,29363.39,6.4,8368.57,0.285,7,1,0.474,6.7,0,6935.75,2,3162.33,0
51,88580.05,0.4,15767.25,0.178,5,1,0.401,6.8,0,6930.98,0,2237.19,1
52,113204.45,1.2,58639.91,0.518,2,2,0.398,7.0,2,3255.8,0,466.97,0
49,29953.54,0.0,11681.88,0.39,4,3,0.275,3.9,1,15793.74,2,3358.19,0
41,98960.02,6.3,44136.17,0.446,2,2,0.827,7.3,0,6256.62,0,25302.2,1
31,38418.92,2.1,18133.73,0.472,6,1,0.469,7.4,2,3636.45,0,4346.7,1
49,64011.88,7.7,41543.71,0.649,3,0,0.415,11.4,1,12012.51,0,2301.03,1
63,99221.19,2.1,61814.8,0.623,6,1,0.226,6.9,2,11945.19,1,5980.45,1
60,45590.82,8.6,18145.15,0.398,6,2,0.3,5.3,1,16451.69,2,717.81,1
33,41607.22,0.7,15561.1,0.374,6,0,0.538,11.5,1,29451.24,1,2148.39,0
21,73169.98,1.0,19755.89,0.27,4,1,0.348,3.5,0,10138.96,1,7926.08,1
69,28142.15,2.1,13001.67,0.462,4,0,0.37,7.3,0,8270.06,0,5829.64,0
54,86988.46,2.6,39666.74,0.456,4,1,0.29,11.3,2,7828.87,0,1635.51,1
38,52649.11,2.1,12688.44,0.241,1,2,0.378,12.1,0,8295.06,0,25347.01,1
31,36721.76,7.2,16818.57,0.458,4,3,0.281,14.6,1,6357.18,0,517.2,0
48,36239.91,0.5,18156.19,0.501,4,1,0.475,10.0,0,7628.52,0,4341.29,0
65,24545.13,2.2,4467.21,0.182,4,0,0.338,8.6,1,6419.91,2,8234.72,1
35,37493.16,9.1,14172.41,0.378,2,1,0.237,16.0,1,5306.64,1,13127.12,1
24,42958.13,0.3,14605.76,0.34,1,1,0.483,3.8,1,28057.95,1,3450.69,0
27,28835.23,14.3,10063.5,0.349,5,1,0.243,11.9,3,22728.15,2,7472.3,1
24,47919.01,21.5,9919.24,0.207,7,0,0.364,8.6,2,3236.57,0,2996.26,1
50,62097.35,0.5,4719.4,0.076,5,0,0.266,0.0,2,11976.63,2,22074.36,1
40,44058.08,1.7,10441.76,0.237,6,1,0.169,16.0,1,9518.85,0,4391.73,1
38,68279.37,2.3,14748.34,0.216,3,1,0.282,4.0,0,10796.28,1,11991.64,1
36,32742.53,7.5,13195.24,0.403,2,1,0.177,22.2,0,4143.98,0,744.91,1
65,80958.45,4.5,32788.17,0.405,3,1,0.432,8.8,1,3266.81,0,2600.22,1
36,52099.33,5.2,20683.43,0.397,5,1,0.141,3.2,0,9575.05,1,5695.13,1
53,106152.14,7.1,14861.3,0.14,6,2,0.324,12.0,0,7927.94,1,5634.87,1
46,163915.88,0.6,29832.69,0.182,6,0,0.359,6.1,1,7117.81,2,1507.22,1
35,38749.7,9.0,9958.67,0.257,5,0,0.564,8.3,0,8741.81,0,319.59,0
19,39555.82,6.1,13963.2,0.353,4,0,0.152,10.8,0,14183.42,1,360.62,1
18,43342.07,4.3,13002.62,0.3,6,1,0.044,8.5,0,16794.53,2,956.38,1
64,66029.12,11.0,26213.56,0.397,4,0,0.448,8.1,0,5493.54,1,84533.18,1
22,95128.6,6.0,47183.79,0.496,2,1,0.427,5.5,0,5810.98,1,78.04,1
37,35369.17,1.1,7073.83,0.2,4,2,0.076,0.0,0,10829.2,0,2437.94,1
28,59315.27,2.8,12218.95,0.206,4,1,0.352,9.9,1,20614.84,2,2094.87,1
59,45799.86,3.4,16945.95,0.37,3,0,0.056,10.8,0,8705.56,1,3135.65,1
19,66773.03,0.3,22569.28,0.338,2,1,0.458,18.3,0,10796.03,2,2700.23,1
20,104268.94,15.5,48172.25,0.462,4,1,0.262,12.2,1,4367.22,1,919.22,1
40,43470.42,0.7,15258.12,0.351,5,0,0.576,2.9,2,2650.94,2,10124.27,1
29,21270.28,6.0,12996.14,0.611,3,1,0.27,0.0,0,39654.57,1,420.81,0
37,71107.7,3.5,7964.06,0.112,5,2,0.061,0.0,2,11687.92,0,28110.27,1
22,32326.65,0.1,15387.49,0.476,4,1,0.334,8.2,0,5372.81,1,5126.34,0
54,45635.54,12.9,17341.51,0.38,2,1,0.021,11.1,0,2736.59,2,998.46,1
55,72657.76,9.5,10172.09,0.14,4,0,0.214,10.1,1,23563.76,0,1301.66,1
47,56879.91,3.7,2275.2,0.04,4,0,0.374,9.7,1,5616.68,0,11764.25,1
26,46589.94,1.3,8432.78,0.181,4,3,0.07,14.9,1,5612.88,2,595.39,1
51,36756.09,0.6,19517.48,0.531,6,0,0.326,10.0,0,6437.89,0,3163.6,1
61,11499.43,2.3,5910.71,0.514,8,2,0.181,3.3,1,10747.07,0,2871.79,0
52,69505.45,1.5,23006.3,0.331,0,1,0.528,5.2,1,14518.7,0,2781.29,1
69,43196.91,3.5,12786.29,0.296,3,0,0.448,10.3,1,8268.24,0,5734.61,1
39,104471.35,17.0,23192.64,0.222,4,1,0.141,9.1,0,5275.81,0,6461.39,1
61,59815.14,4.3,19260.48,0.322,2,1,0.137,7.8,1,39285.05,2,4893.9,1
41,37400.42,11.0,10434.72,0.279,1,0,0.346,5.7,2,7369.34,0,11441.83,1
34,83569.6,5.3,50643.18,0.606,4,2,0.5,3.5,0,9960.95,1,4060.72,1
27,87165.57,3.2,14382.32,0.165,2,1,0.718,16.4,1,4021.98,0,1632.84,1
47,43935.77,9.6,17969.73,0.409,5,0,0.263,3.4,1,14009.98,0,766.98,1
63,89038.35,3.2,54669.55,0.614,1,2,0.17,5.1,1,19052.5,2,3210.57,0
40,37136.14,10.1,17305.44,0.466,3,1,0.205,8.3,0,5907.12,0,4759.66,1
49,53094.25,1.7,9610.06,0.181,4,2,0.167,9.8,1,3280.65,1,357.52,1
34,65231.92,0.7,7762.6,0.119,4,2,0.149,9.2,0,7870.92,1,5075.14,1
67,72576.09,9.7,28377.25,0.391,5,2,0.391,0.0,3,30874.53,1,1047.25,0
68,66887.07,4.4,24948.88,0.373,2,0,0.302,9.9,0,6738.75,1,1011.06,1
34,41509.24,11.0,22207.44,0.535,4,0,0.264,13.6,0,45236.52,1,3571.17,1
31,84698.13,13.9,36589.59,0.432,5,1,0.213,9.4,2,7069.75,0,240.07,1
26,46063.97,0.3,12759.72,0.277,4,1,0.488,18.4,0,3311.6,0,16923.46,1
57,36882.27,3.5,9847.57,0.267,6,0,0.061,15.1,1,7288.18,0,8901.53,1
19,37154.16,2.3,5721.74,0.154,4,1,0.233,6.4,1,3220.96,1,715.36,1
62,129313.4,4.9,47716.64,0.369,3,1,0.302,5.4,2,6428.47,1,2377.34,1
42,33826.79,7.9,4701.92,0.139,2,0,0.505,3.0,2,12447.78,1,3580.36,1
56,93509.43,1.6,45445.58,0.486,3,1,0.126,8.3,1,7488.02,1,1213.76,0
26,27785.42,4.1,12170.01,0.438,2,2,0.219,9.8,2,19161.59,2,1641.58,1
39,62564.46,6.2,27152.98,0.434,3,4,0.188,14.0,0,7175.21,1,2572.96,0
60,56871.05,0.7,8644.4,0.152,3,1,0.284,8.0,1,4043.95,0,2940.67,0
63,110261.87,8.4,36165.89,0.328,3,2,0.274,4.2,2,10814.87,0,2542.05,0
21,35341.0,4.7,10319.57,0.292,3,1,0.428,13.7,1,9054.11,1,3189.74,1
43,30781.46,14.9,11235.23,0.365,3,1,0.31,2.2,0,9757.95,1,4673.62,1
46,46246.67,2.1,19839.82,0.429,5,0,0.268,10.3,1,4609.85,0,1992.27,1
62,112690.56,0.6,30764.52,0.273,2,2,0.248,9.1,0,11622.12,0,5013.79,1
51,31505.61,3.5,8790.07,0.279,3,1,0.207,8.6,1,22772.91,1,12128.99,1
40,13437.33,0.4,6073.67,0.452,4,1,0.585,6.7,3,4498.66,0,5128.37,0
54,50507.84,17.5,9141.92,0.181,3,0,0.466,14.1,0,3145.74,1,24088.35,1
28,78807.34,0.2,18756.15,0.238,6,2,0.248,9.8,0,3918.62,0,553.88,1
23,29528.08,7.0,10364.36,0.351,4,0,0.281,10.2,0,9728.13,1,1480.99,0
35,74904.26,3.7,36328.57,0.485,4,3,0.058,11.5,1,3772.11,0,4612.61,0
38,29203.52,2.3,5986.72,0.205,3,0,0.278,1.0,0,12038.71,2,3988.09,1
59,45557.05,0.3,28154.26,0.618,4,1,0.13,2.8,0,12258.45,0,1875.52,0
53,71420.57,4.9,10498.82,0.147,5,1,0.167,4.2,0,12337.99,2,6218.53,1
58,27072.33,4.4,15783.17,0.583,2,1,0.069,8.4,2,46789.47,1,3827.21,0
55,53677.9,1.6,28449.29,0.53,4,1,0.091,3.9,1,3231.23,0,12226.49,1
51,89992.96,12.1,12149.05,0.135,3,3,0.348,4.1,2,3553.17,2,835.56,1
34,62128.93,1.8,6523.54,0.105,2,0,0.066,7.0,1,21314.55,1,3186.77,1
54,34189.95,3.0,15659.0,0.458,6,1,0.419,12.9,1,13623.79,0,1747.99,1
42,104752.86,3.9,30692.59,0.293,5,0,0.209,12.8,2,19704.93,0,8339.45,1
55,68131.59,0.5,13558.19,0.199,5,0,0.254,11.2,0,2908.28,1,5740.91,1
29,19337.01,13.5,12027.62,0.622,4,0,0.489,10.9,0,4376.92,1,1672.73,0
40,75517.66,2.3,12913.52,0.171,5,4,0.387,8.0,1,17804.83,2,9905.73,1
59,36839.02,0.4,8878.2,0.241,5,0,0.134,9.4,2,8952.88,0,2903.69,0
39,54083.36,2.4,14007.59,0.259,1,3,0.073,8.1,0,21774.92,0,670.6,1
38,81145.73,4.6,0.0,0.0,5,2,0.078,8.6,2,7706.75,1,2198.01,1
44,37242.2,3.6,13556.16,0.364,2,1,0.404,9.2,1,8714.89,0,48142.57,1
48,21530.02,5.9,4585.89,0.213,5,3,0.273,6.6,3,39113.42,0,2373.75,0
23,104065.17,0.3,49118.76,0.472,0,1,0.206,0.0,3,5300.99,1,3960.43,1
44,87753.91,1.7,43087.17,0.491,3,0,0.374,11.6,2,15435.27,0,4211.44,1
57,46928.1,8.6,18067.32,0.385,3,0,0.218,8.6,1,3864.38,1,2830.54,1
51,75110.13,0.4,28992.51,0.386,8,4,0.141,0.0,0,5885.88,1,18744.92,0
29,40753.89,9.7,15282.71,0.375,5,2,0.211,11.6,1,15404.71,0,7184.96,1
62,51456.14,0.5,12606.75,0.245,3,0,0.128,9.9,1,4235.12,0,6524.23,1
24,45608.8,9.0,11767.07,0.258,3,0,0.221,0.4,0,16745.48,0,2158.45,1
27,41586.38,2.2,22789.34,0.548,3,0,0.309,16.8,0,8669.58,1,6866.08,1
62,58668.09,4.7,26987.32,0.46,4,2,0.381,7.7,0,5512.64,0,2059.73,1
34,26793.39,0.8,10208.28,0.381,2,2,0.239,19.5,1,9281.14,1,4978.03,0
43,43226.52,0.3,19019.67,0.44,3,2,0.331,13.8,1,6963.83,0,35508.2,1
38,57367.87,1.2,19562.44,0.341,5,0,0.103,16.1,1,6458.14,2,19417.99,1
45,122890.67,0.7,46452.67,0.378,4,0,0.131,8.3,0,7355.01,0,2591.55,1
63,27343.47,1.9,12003.78,0.439,5,1,0.035,9.1,2,4291.44,1,3898.57,1
19,63594.14,3.6,2480.17,0.039,3,2,0.243,11.3,2,3437.49,1,798.18,1
60,67176.21,4.4,32647.64,0.486,5,2,0.077,9.6,2,2762.82,1,2227.8,1
18,19180.33,7.8,9110.66,0.475,10,2,0.243,11.4,0,13387.32,1,206.71,1
68,60190.27,5.3,14024.33,0.233,3,0,0.403,7.6,1,12827.62,0,8923.22,1
53,76125.8,4.7,40879.55,0.537,3,1,0.471,0.0,0,6147.54,1,1214.25,0
68,65796.79,2.7,1118.55,0.017,4,0,0.11,5.8,0,9157.1,1,2655.9,1
43,47006.27,3.2,18943.53,0.403,0,1,0.349,10.3,2,22723.41,2,1730.17,0
